compound	receiver	receives from	average probability to receive
M_pi_e	Ruminococcaceae_sp_DTU-UNIPD949	20	0.6644523809523809
M_pi_e	Ruminococcaceae_sp_DTU-UNIPD968	28	0.9204761904761904
M_pi_e	Sphaerochaeta_sp_DTU-UNIPD955	38	0.898684210526316
M_pi_e	Sphaerochaeta_sp_DTU-UNIPD963	24	0.3195833333333333
M_pi_e	Synergistetes_sp_DTU-UNIPD919	42	0.8723809523809524
M_pi_e	Syntrophomonas_sp_DTU-UNIPD935	18	0.8433333333333333
M_pi_e	Syntrophothermus_sp_DTU-UNIPD934	33	0.8224242424242423
M_pi_e	Tepidanaerobacter_sp_DTU-UNIPD928	3	0.31666666666666665
M_pnto__R_e	Acholeplasmatales_sp_DTU-UNIPD950	8	1.0
M_pnto__R_e	Actinobacteria_sp_DTU-UNIPD965	1	0.03
M_pnto__R_e	Aminobacterium_colombiense_DTU-UNIPD933	6	0.03
M_pnto__R_e	Bacillales_sp_DTU-UNIPD969	2	0.075
M_pnto__R_e	Burkholderiales_sp_DTU-UNIPD944	8	1.0
M_pnto__R_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	7	1.0
M_pnto__R_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	2	0.02
M_pnto__R_e	Catabacter_sp_DTU-UNIPD932	8	0.89125
M_pnto__R_e	Clostridia_sp_DTU-UNIPD961	8	1.0
M_pnto__R_e	Clostridia_sp_DTU-UNIPD964	8	0.9375
M_pnto__R_e	Clostridiales_sp_DTU-UNIPD926	7	1.0
M_pnto__R_e	Clostridiales_sp_DTU-UNIPD956	8	1.0
M_pnto__R_e	Clostridiales_sp_DTU-UNIPD971	8	1.0
M_pnto__R_e	Firmicutes_sp_DTU-UNIPD938	8	1.0
M_pnto__R_e	Firmicutes_sp_DTU-UNIPD940	1	0.02
M_pnto__R_e	Firmicutes_sp_DTU-UNIPD945	9	1.0
M_pnto__R_e	Firmicutes_sp_DTU-UNIPD974	10	1.0
M_pnto__R_e	Limnochordia_sp_DTU-UNIPD975	9	1.0
M_pnto__R_e	Methanoculleus_thermophilus_DTU-UNIPD927	2	0.025
M_pnto__R_e	Synergistetes_sp_DTU-UNIPD919	2	0.01
M_pnto__R_e	Tepidanaerobacter_sp_DTU-UNIPD928	8	1.0
M_pnto__R_e	bin_8_metaspades	8	1.0
M_ppal_e	Actinobacteria_sp_DTU-UNIPD965	2	0.18666666666666665
M_ppal_e	Clostridia_sp_DTU-UNIPD946	2	0.17666666666666667
M_pro__L_e	Acetomicrobium_sp_DTU-UNIPD972	10	0.10600000000000001
M_pro__L_e	Acholeplasmatales_sp_DTU-UNIPD950	22	1.0
M_pro__L_e	Acidaminococcales_sp_DTU-UNIPD952	6	0.26
M_pro__L_e	Actinobacteria_sp_DTU-UNIPD965	24	1.0
M_pro__L_e	Aeromicrobium_sp_DTU-UNIPD973	6	0.045000000000000005
M_pro__L_e	Alcaligenaceae_sp_DTU-UNIPD943	15	0.15466666666666667
M_pro__L_e	Azonexus_sp_DTU-UNIPD953	10	0.035
M_pro__L_e	Bacillales_sp_DTU-UNIPD969	2	0.07
M_pro__L_e	Bacillus_sp_DTU-UNIPD918	3	0.02666666666666667
M_pro__L_e	Bacteroidales_sp_DTU-UNIPD922	23	1.0
M_pro__L_e	Bacteroidales_sp_DTU-UNIPD936	25	0.9808
M_pro__L_e	Burkholderiales_sp_DTU-UNIPD944	22	1.0
M_pro__L_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	12	0.05166666666666667
M_pro__L_e	Ca_Anaerovoracaceae_sp_DTU-UNIPD937	5	0.13599999999999998
M_pro__L_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	7	0.06
M_pro__L_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	6	0.051666666666666666
M_pro__L_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	13	0.03769230769230769
M_pro__L_e	Catabacter_sp_DTU-UNIPD932	8	0.06375
M_pro__L_e	Cloacibacillus_sp_DTU-UNIPD942	3	0.3433333333333333
M_pro__L_e	Clostridia_sp_DTU-UNIPD924	4	0.13
M_pro__L_e	Clostridia_sp_DTU-UNIPD946	3	0.03333333333333333
M_pro__L_e	Clostridia_sp_DTU-UNIPD948	10	0.020999999999999998
M_pro__L_e	Clostridia_sp_DTU-UNIPD951	4	0.15500000000000003
M_pro__L_e	Clostridia_sp_DTU-UNIPD961	5	0.24000000000000005
M_pro__L_e	Clostridia_sp_DTU-UNIPD964	4	0.18166666666666667
M_pro__L_e	Clostridia_sp_DTU-UNIPD970	25	1.0
M_pro__L_e	Clostridiales_sp_DTU-UNIPD926	1	0.37
M_pro__L_e	Clostridiales_sp_DTU-UNIPD939	7	0.22476190476190477
M_pro__L_e	Clostridiales_sp_DTU-UNIPD956	12	0.07
M_pro__L_e	Clostridiales_sp_DTU-UNIPD971	6	0.15833333333333333
M_pro__L_e	Firmicutes_sp_DTU-UNIPD921	5	0.06599999999999999
M_pro__L_e	Firmicutes_sp_DTU-UNIPD923	21	1.0
M_pro__L_e	Firmicutes_sp_DTU-UNIPD930	2	0.095
M_pro__L_e	Firmicutes_sp_DTU-UNIPD938	7	0.09142857142857143
M_pro__L_e	Firmicutes_sp_DTU-UNIPD940	7	0.09999999999999999
M_pro__L_e	Firmicutes_sp_DTU-UNIPD954	6	0.275
M_pro__L_e	Firmicutes_sp_DTU-UNIPD959	3	0.26
M_pro__L_e	Firmicutes_sp_DTU-UNIPD966	12	0.07083333333333335
M_pro__L_e	Firmicutes_sp_DTU-UNIPD974	24	1.0
M_pro__L_e	Ilumatobacter_sp_DTU-UNIPD920	16	0.03875000000000001
M_pro__L_e	Limnochordia_sp_DTU-UNIPD962	6	0.021666666666666667
M_pro__L_e	Methanoculleus_thermophilus_DTU-UNIPD927	14	0.6778571428571428
M_pro__L_e	Methanothermobacter_wolfeii_DTU-UNIPD957	1	0.13
M_pro__L_e	Petrimonas_sp_DTU-UNIPD925	22	1.0
M_pro__L_e	Pseudorhodobacter_sp_DTU-UNIPD967	17	0.0847058823529412
M_pro__L_e	Rikenellaceae_sp_DTU-UNIPD929	22	1.0
M_pro__L_e	Ruminococcaceae_sp_DTU-UNIPD949	12	0.10750000000000003
M_pro__L_e	Ruminococcaceae_sp_DTU-UNIPD968	4	0.4583333333333333
M_pro__L_e	Sphaerochaeta_sp_DTU-UNIPD955	21	0.9690476190476192
M_pro__L_e	Sphaerochaeta_sp_DTU-UNIPD963	6	0.04
M_pro__L_e	Synergistetes_sp_DTU-UNIPD919	11	0.024545454545454547
M_pro__L_e	Syntrophomonas_sp_DTU-UNIPD935	24	1.0
M_pro__L_e	Syntrophothermus_sp_DTU-UNIPD934	12	0.05833333333333335
M_pro__L_e	Tepidanaerobacter_sp_DTU-UNIPD928	14	0.08619047619047619
M_pser__L_e	Acholeplasmatales_sp_DTU-UNIPD950	7	0.9285714285714286
M_pser__L_e	Acidaminococcales_sp_DTU-UNIPD952	8	0.6604166666666667
M_pser__L_e	Pseudorhodobacter_sp_DTU-UNIPD967	8	0.72875
M_ptrc_e	Acetomicrobium_sp_DTU-UNIPD972	1	0.01
M_ptrc_e	Aminobacterium_colombiense_DTU-UNIPD933	3	0.043333333333333335
M_ptrc_e	Bacteroidales_sp_DTU-UNIPD936	1	0.01
M_ptrc_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	1	0.03
M_ptrc_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	1	0.03
M_ptrc_e	Clostridia_sp_DTU-UNIPD924	2	0.015
M_ptrc_e	Clostridia_sp_DTU-UNIPD948	4	0.5125
M_ptrc_e	Clostridia_sp_DTU-UNIPD964	1	1.0
M_ptrc_e	Fermentimonas_massiliensis_DTU-UNIPD960	2	0.245
M_ptrc_e	Firmicutes_sp_DTU-UNIPD921	2	0.505
M_ptrc_e	Firmicutes_sp_DTU-UNIPD954	1	1.0
M_ptrc_e	Methanoculleus_thermophilus_DTU-UNIPD927	3	0.5066666666666667
M_ptrc_e	Pseudorhodobacter_sp_DTU-UNIPD967	2	0.02
M_ptrc_e	Ruminococcaceae_sp_DTU-UNIPD968	1	0.03
M_ptrc_e	Sphaerochaeta_sp_DTU-UNIPD955	8	0.89375
M_ptrc_e	Synergistetes_sp_DTU-UNIPD919	4	0.2675
M_ptrc_e	Syntrophomonas_sp_DTU-UNIPD935	2	0.035
M_pydxn_e	Clostridia_sp_DTU-UNIPD951	1	1.0
M_pyr_e	Azonexus_sp_DTU-UNIPD953	5	0.024
M_pyr_e	Bacillus_sp_DTU-UNIPD918	4	0.015
M_pyr_e	Bacteroidales_sp_DTU-UNIPD922	1	0.01
M_pyr_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	4	0.025
M_pyr_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	3	0.013333333333333334
M_pyr_e	Cloacibacillus_sp_DTU-UNIPD942	2	0.034999999999999996
M_pyr_e	Clostridia_sp_DTU-UNIPD924	1	0.01
M_pyr_e	Clostridiales_sp_DTU-UNIPD956	3	0.23333333333333336
M_pyr_e	Firmicutes_sp_DTU-UNIPD974	1	0.04
M_pyr_e	Pseudorhodobacter_sp_DTU-UNIPD967	9	0.1811111111111111
M_quin_e	Clostridiales_sp_DTU-UNIPD971	3	1.0
M_rib__D_e	Acetomicrobium_sp_DTU-UNIPD972	14	0.5669047619047618
M_rib__D_e	Acidaminococcales_sp_DTU-UNIPD952	18	0.9722222222222222
M_rib__D_e	Actinobacteria_sp_DTU-UNIPD965	5	0.4686666666666667
M_rib__D_e	Aeromicrobium_sp_DTU-UNIPD973	6	0.08222222222222224
M_rib__D_e	Bacteroidales_sp_DTU-UNIPD936	24	0.7391666666666666
M_rib__D_e	Burkholderiales_sp_DTU-UNIPD944	3	0.09666666666666668
M_rib__D_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	2	0.015
M_rib__D_e	Catabacter_sp_DTU-UNIPD932	8	0.34249999999999997
M_rib__D_e	Cloacibacillus_sp_DTU-UNIPD942	4	1.0
M_rib__D_e	Clostridia_sp_DTU-UNIPD946	6	1.0
M_rib__D_e	Clostridia_sp_DTU-UNIPD961	2	0.75
M_rib__D_e	Clostridia_sp_DTU-UNIPD964	23	0.9782608695652174
M_rib__D_e	Clostridia_sp_DTU-UNIPD970	3	0.3611111111111111
M_rib__D_e	Clostridiales_sp_DTU-UNIPD926	10	0.9333333333333332
M_rib__D_e	Clostridiales_sp_DTU-UNIPD939	1	0.02
M_rib__D_e	Clostridiales_sp_DTU-UNIPD971	1	0.01
M_rib__D_e	Firmicutes_sp_DTU-UNIPD921	19	1.0
M_rib__D_e	Firmicutes_sp_DTU-UNIPD923	14	0.63
M_rib__D_e	Firmicutes_sp_DTU-UNIPD930	4	0.5974999999999999
M_rib__D_e	Firmicutes_sp_DTU-UNIPD940	18	0.9405555555555556
M_rib__D_e	Firmicutes_sp_DTU-UNIPD959	1	0.01
M_rib__D_e	Firmicutes_sp_DTU-UNIPD966	12	0.6541666666666666
M_rib__D_e	Ilumatobacter_sp_DTU-UNIPD920	6	0.04499999999999999
M_rib__D_e	Limnochordia_sp_DTU-UNIPD962	11	0.5490909090909091
M_rib__D_e	Methanoculleus_thermophilus_DTU-UNIPD927	23	1.0
M_rib__D_e	Methanothermobacter_wolfeii_DTU-UNIPD957	23	1.0
M_rib__D_e	Petrimonas_sp_DTU-UNIPD925	12	0.7333333333333334
M_rib__D_e	Pseudorhodobacter_sp_DTU-UNIPD967	9	0.17777777777777778
M_rib__D_e	Rikenellaceae_sp_DTU-UNIPD929	23	0.938695652173913
M_rib__D_e	Ruminococcaceae_sp_DTU-UNIPD949	13	0.9146153846153846
M_rib__D_e	Ruminococcaceae_sp_DTU-UNIPD968	1	0.5
M_rib__D_e	Sphaerochaeta_sp_DTU-UNIPD955	4	0.085
M_rib__D_e	Sphaerochaeta_sp_DTU-UNIPD963	1	0.01
M_rib__D_e	Syntrophothermus_sp_DTU-UNIPD934	6	0.49055555555555547
M_rib__D_e	Tepidanaerobacter_sp_DTU-UNIPD928	15	0.5855555555555557
M_rib__D_e	bin_8_metaspades	2	0.045
M_rnam_e	Ca_Anaerovoracaceae_sp_DTU-UNIPD937	3	1.0
M_ser__D_e	Aeromicrobium_sp_DTU-UNIPD973	3	0.6833333333333332
M_ser__D_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	1	0.02
M_ser__D_e	Catabacter_sp_DTU-UNIPD932	1	0.01
M_ser__D_e	Clostridia_sp_DTU-UNIPD948	4	0.025
M_ser__D_e	Clostridiales_sp_DTU-UNIPD956	2	0.05
M_ser__D_e	Firmicutes_sp_DTU-UNIPD938	1	1.0
M_ser__L_e	Acetomicrobium_sp_DTU-UNIPD972	3	1.0
M_ser__L_e	Aeromicrobium_sp_DTU-UNIPD973	1	0.42
M_ser__L_e	Bacillales_sp_DTU-UNIPD969	1	0.3333333333333333
M_ser__L_e	Clostridia_sp_DTU-UNIPD924	1	0.06
M_ser__L_e	Clostridia_sp_DTU-UNIPD948	1	0.06
M_ser__L_e	Firmicutes_sp_DTU-UNIPD923	1	0.01
M_ser__L_e	Pseudorhodobacter_sp_DTU-UNIPD967	1	0.04
M_ser__L_e	Sphaerochaeta_sp_DTU-UNIPD955	1	0.17
M_ser__L_e	Syntrophothermus_sp_DTU-UNIPD934	1	0.26
M_skm_e	Acidaminococcales_sp_DTU-UNIPD952	2	0.5
M_skm_e	Bacteroidales_sp_DTU-UNIPD922	5	1.0
M_skm_e	Firmicutes_sp_DTU-UNIPD966	2	0.06999999999999999
M_skm_e	Limnochordia_sp_DTU-UNIPD975	5	1.0
M_skm_e	Pseudorhodobacter_sp_DTU-UNIPD967	5	1.0
M_skm_e	Syntrophomonas_sp_DTU-UNIPD935	5	1.0
M_so3_e	Acholeplasmatales_sp_DTU-UNIPD950	2	0.33999999999999997
M_so3_e	Actinobacteria_sp_DTU-UNIPD965	1	0.49
M_so3_e	Alcaligenaceae_sp_DTU-UNIPD943	1	0.01
M_so3_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	3	0.15666666666666668
M_so3_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	1	0.01
M_so3_e	Clostridia_sp_DTU-UNIPD970	1	1.0
M_so3_e	Firmicutes_sp_DTU-UNIPD940	1	0.03
M_so3_e	Firmicutes_sp_DTU-UNIPD945	1	0.16
M_so3_e	Firmicutes_sp_DTU-UNIPD966	2	0.505
M_so3_e	Ilumatobacter_sp_DTU-UNIPD920	2	0.025
M_so3_e	Limnochordia_sp_DTU-UNIPD962	1	0.05
M_so3_e	Pseudorhodobacter_sp_DTU-UNIPD967	1	0.01
M_so3_e	Ruminococcaceae_sp_DTU-UNIPD968	1	0.06
M_succ_e	Alcaligenaceae_sp_DTU-UNIPD943	3	0.01
M_succ_e	Aminobacterium_colombiense_DTU-UNIPD933	3	0.013333333333333334
M_succ_e	Azonexus_sp_DTU-UNIPD953	5	0.028000000000000004
M_succ_e	Bacillus_sp_DTU-UNIPD918	4	0.14
M_succ_e	Bacillus_sp_DTU-UNIPD958	1	0.04
M_succ_e	Burkholderiales_sp_DTU-UNIPD944	18	0.0738888888888889
M_succ_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	1	0.04
M_succ_e	Cloacibacillus_sp_DTU-UNIPD942	2	0.41666666666666663
M_succ_e	Firmicutes_sp_DTU-UNIPD966	3	0.016666666666666666
M_succ_e	Sphaerochaeta_sp_DTU-UNIPD955	24	0.8875000000000001
M_succ_e	Syntrophomonas_sp_DTU-UNIPD935	1	0.01
M_succ_e	Tepidanaerobacter_sp_DTU-UNIPD928	3	0.013333333333333334
M_thr__L_e	Acetomicrobium_sp_DTU-UNIPD972	2	0.02
M_thr__L_e	Acholeplasmatales_sp_DTU-UNIPD950	7	1.0
M_thr__L_e	Acidaminococcales_sp_DTU-UNIPD952	2	0.31166666666666665
M_thr__L_e	Actinobacteria_sp_DTU-UNIPD965	4	0.41750000000000004
M_thr__L_e	Alcaligenaceae_sp_DTU-UNIPD943	5	0.202
M_thr__L_e	Aminobacterium_colombiense_DTU-UNIPD933	5	0.015999999999999997
M_thr__L_e	Azonexus_sp_DTU-UNIPD953	6	0.14
M_thr__L_e	Bacillales_sp_DTU-UNIPD969	3	0.21333333333333335
M_thr__L_e	Bacteroidales_sp_DTU-UNIPD922	6	1.0
M_thr__L_e	Bacteroidales_sp_DTU-UNIPD936	3	0.06999999999999999
M_thr__L_e	Burkholderiales_sp_DTU-UNIPD944	6	0.10666666666666667
M_thr__L_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	2	0.05
M_thr__L_e	Ca_Anaerovoracaceae_sp_DTU-UNIPD937	1	0.5
M_thr__L_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	2	0.02
M_thr__L_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	1	0.03
M_thr__L_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	2	0.19
M_thr__L_e	Catabacter_sp_DTU-UNIPD932	7	1.0
M_thr__L_e	Clostridia_sp_DTU-UNIPD924	2	0.29
M_thr__L_e	Clostridia_sp_DTU-UNIPD948	5	0.04
M_thr__L_e	Clostridia_sp_DTU-UNIPD961	2	0.28500000000000003
M_thr__L_e	Clostridia_sp_DTU-UNIPD964	2	0.27
M_thr__L_e	Clostridia_sp_DTU-UNIPD970	5	0.7666666666666667
M_thr__L_e	Clostridiales_sp_DTU-UNIPD926	4	1.0
M_thr__L_e	Clostridiales_sp_DTU-UNIPD939	4	0.3408333333333333
M_thr__L_e	Clostridiales_sp_DTU-UNIPD956	2	0.09
M_thr__L_e	Clostridiales_sp_DTU-UNIPD971	5	1.0
M_thr__L_e	Fermentimonas_massiliensis_DTU-UNIPD960	1	0.02
M_thr__L_e	Firmicutes_sp_DTU-UNIPD923	2	0.01
M_thr__L_e	Firmicutes_sp_DTU-UNIPD930	1	0.39
M_thr__L_e	Firmicutes_sp_DTU-UNIPD938	2	0.21000000000000002
M_thr__L_e	Firmicutes_sp_DTU-UNIPD940	1	0.05
M_thr__L_e	Firmicutes_sp_DTU-UNIPD945	3	0.16666666666666666
M_thr__L_e	Firmicutes_sp_DTU-UNIPD966	2	0.06999999999999999
M_thr__L_e	Firmicutes_sp_DTU-UNIPD974	7	0.8942857142857142
M_thr__L_e	Ilumatobacter_sp_DTU-UNIPD920	3	0.03333333333333333
M_thr__L_e	Limnochordia_sp_DTU-UNIPD962	3	0.18333333333333335
M_thr__L_e	Limnochordia_sp_DTU-UNIPD975	7	1.0
M_thr__L_e	Petrimonas_sp_DTU-UNIPD925	1	0.05
M_thr__L_e	Pseudorhodobacter_sp_DTU-UNIPD967	6	0.26499999999999996
M_thr__L_e	Rikenellaceae_sp_DTU-UNIPD929	7	1.0
M_thr__L_e	Ruminococcaceae_sp_DTU-UNIPD949	3	0.39666666666666667
M_thr__L_e	Sphaerochaeta_sp_DTU-UNIPD955	5	0.048
M_thr__L_e	Synergistetes_sp_DTU-UNIPD919	4	0.125
M_thr__L_e	Syntrophomonas_sp_DTU-UNIPD935	2	0.03
M_thr__L_e	Syntrophothermus_sp_DTU-UNIPD934	3	0.05333333333333334
M_thr__L_e	Tepidanaerobacter_sp_DTU-UNIPD928	4	0.022499999999999996
M_thr__L_e	bin_8_metaspades	7	1.0
M_thym_e	Bacillales_sp_DTU-UNIPD969	5	0.13066666666666665
M_thym_e	Bacillus_sp_DTU-UNIPD918	1	0.01
M_thym_e	Ca_Anaerovoracaceae_sp_DTU-UNIPD937	2	0.015
M_thym_e	Catabacter_sp_DTU-UNIPD932	3	0.013333333333333334
M_thym_e	Clostridia_sp_DTU-UNIPD924	2	0.08
M_thym_e	Clostridia_sp_DTU-UNIPD946	1	0.04
M_thym_e	Clostridia_sp_DTU-UNIPD970	2	0.41666666666666663
M_thym_e	Firmicutes_sp_DTU-UNIPD974	9	1.0
M_thym_e	Limnochordia_sp_DTU-UNIPD975	1	0.3333333333333333
M_thym_e	Methanoculleus_thermophilus_DTU-UNIPD927	2	0.26
M_thym_e	Synergistetes_sp_DTU-UNIPD919	2	0.07
M_thym_e	Tepidanaerobacter_sp_DTU-UNIPD928	2	0.015
M_thym_e	bin_8_metaspades	1	0.02
M_thymd_e	Bacteroidales_sp_DTU-UNIPD936	1	0.01
M_thymd_e	Firmicutes_sp_DTU-UNIPD923	2	1.0
M_thymd_e	Rikenellaceae_sp_DTU-UNIPD929	1	0.01
M_tol_e	Alcaligenaceae_sp_DTU-UNIPD943	1	0.6
M_tol_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	2	0.5
M_tol_e	Clostridiales_sp_DTU-UNIPD956	1	0.09
M_trp__L_e	Clostridia_sp_DTU-UNIPD961	2	0.75
M_trp__L_e	Clostridia_sp_DTU-UNIPD964	4	1.0
M_trp__L_e	Clostridiales_sp_DTU-UNIPD971	2	1.0
M_trp__L_e	Firmicutes_sp_DTU-UNIPD938	4	1.0
M_trp__L_e	Firmicutes_sp_DTU-UNIPD959	2	1.0
M_trp__L_e	Firmicutes_sp_DTU-UNIPD974	4	1.0
M_trp__L_e	Limnochordia_sp_DTU-UNIPD975	1	1.0
M_trp__L_e	Rikenellaceae_sp_DTU-UNIPD929	3	1.0
M_trp__L_e	Sphaerochaeta_sp_DTU-UNIPD955	3	1.0
M_trp__L_e	Synergistetes_sp_DTU-UNIPD919	2	0.865
M_trp__L_e	Tepidanaerobacter_sp_DTU-UNIPD928	2	0.775
M_tsul_e	Acholeplasmatales_sp_DTU-UNIPD950	1	1.0
M_tsul_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	1	0.8
M_tsul_e	Rikenellaceae_sp_DTU-UNIPD929	1	1.0
M_tyr__L_e	Acholeplasmatales_sp_DTU-UNIPD950	6	1.0
M_tyr__L_e	Bacteroidales_sp_DTU-UNIPD936	3	1.0
M_tyr__L_e	Clostridia_sp_DTU-UNIPD961	4	1.0
M_tyr__L_e	Clostridiales_sp_DTU-UNIPD939	3	1.0
M_tyr__L_e	Firmicutes_sp_DTU-UNIPD923	7	1.0
M_tyr__L_e	Firmicutes_sp_DTU-UNIPD959	3	1.0
M_tyr__L_e	Firmicutes_sp_DTU-UNIPD966	5	0.9400000000000001
M_uaagmda_e	Bacillales_sp_DTU-UNIPD969	15	0.6277777777777779
M_uaagmda_e	Bacillus_sp_DTU-UNIPD918	2	0.015
M_uaagmda_e	Bacillus_sp_DTU-UNIPD958	10	0.818
M_uaagmda_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	23	0.591304347826087
M_uaagmda_e	Ca_Anaerovoracaceae_sp_DTU-UNIPD937	4	0.7575
M_uaagmda_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	1	0.04
M_uaagmda_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	15	0.15333333333333335
M_uaagmda_e	Catabacter_sp_DTU-UNIPD932	11	0.33454545454545453
M_uaagmda_e	Clostridia_sp_DTU-UNIPD970	4	0.23416666666666663
M_uaagmda_e	Clostridiales_sp_DTU-UNIPD926	6	0.6983333333333333
M_uaagmda_e	Clostridiales_sp_DTU-UNIPD939	7	0.4442424242424242
M_uaagmda_e	Clostridiales_sp_DTU-UNIPD956	14	0.5092857142857142
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD923	18	0.6094444444444443
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD938	9	0.4659259259259259
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD940	15	0.7057777777777777
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD945	8	0.12041666666666666
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD954	11	0.6857575757575757
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD959	1	0.04
M_uaagmda_e	Firmicutes_sp_DTU-UNIPD974	23	0.5521739130434783
M_uaagmda_e	Ilumatobacter_sp_DTU-UNIPD920	13	0.05153846153846153
M_uaagmda_e	Pseudorhodobacter_sp_DTU-UNIPD967	17	0.9135294117647058
M_uaagmda_e	Ruminococcaceae_sp_DTU-UNIPD949	15	0.7425079365079365
M_uaagmda_e	Ruminococcaceae_sp_DTU-UNIPD968	1	0.08
M_uaagmda_e	Tepidanaerobacter_sp_DTU-UNIPD928	16	0.6539583333333333
M_udcpdp_e	Aminobacterium_colombiense_DTU-UNIPD933	8	0.33999999999999997
M_udcpdp_e	Bacillus_sp_DTU-UNIPD958	1	1.0
M_udcpdp_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	6	0.5633333333333334
M_udcpdp_e	Ca_Caldatribacterium_sp_DTU-UNIPD941	2	0.19999999999999998
M_udcpdp_e	Ca_Dethiobacteraceae_sp_DTU-UNIPD976	3	0.030000000000000002
M_udcpdp_e	Ca_Thermacetogeniaceae_sp_DTU-UNIPD947	2	0.02
M_udcpdp_e	Cloacibacillus_sp_DTU-UNIPD942	3	1.0
M_udcpdp_e	Clostridia_sp_DTU-UNIPD924	4	0.675
M_udcpdp_e	Clostridia_sp_DTU-UNIPD946	2	0.58
M_udcpdp_e	Clostridia_sp_DTU-UNIPD948	12	0.3924999999999999
M_udcpdp_e	Clostridia_sp_DTU-UNIPD964	2	0.825
M_udcpdp_e	Clostridiales_sp_DTU-UNIPD939	1	0.045454545454545456
M_udcpdp_e	Clostridiales_sp_DTU-UNIPD956	3	0.24666666666666667
M_udcpdp_e	Fermentimonas_massiliensis_DTU-UNIPD960	5	0.362
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD921	1	1.0
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD923	7	0.19
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD938	2	0.51
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD940	4	0.195
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD954	1	0.07
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD959	4	0.755
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD966	3	0.35000000000000003
M_udcpdp_e	Firmicutes_sp_DTU-UNIPD974	6	0.10833333333333334
M_udcpdp_e	Ilumatobacter_sp_DTU-UNIPD920	9	0.4311111111111111
M_udcpdp_e	Limnochordia_sp_DTU-UNIPD962	3	0.8333333333333334
M_udcpdp_e	Limnochordia_sp_DTU-UNIPD975	4	0.625
M_udcpdp_e	Methanothermobacter_wolfeii_DTU-UNIPD957	3	0.8333333333333334
M_udcpdp_e	Ruminococcaceae_sp_DTU-UNIPD949	3	0.4477777777777778
M_udcpdp_e	Sphaerochaeta_sp_DTU-UNIPD963	10	0.175
M_udcpdp_e	Synergistetes_sp_DTU-UNIPD919	16	0.5506249999999999
M_udcpdp_e	Syntrophothermus_sp_DTU-UNIPD934	8	0.2825
M_udcpdp_e	Tepidanaerobacter_sp_DTU-UNIPD928	3	0.29444444444444445
M_udcpp_e	Tepidanaerobacter_sp_DTU-UNIPD928	5	0.2833333333333333
M_ura_e	Acholeplasmatales_sp_DTU-UNIPD950	12	1.0
M_ura_e	Aeromicrobium_sp_DTU-UNIPD973	4	0.052500000000000005
M_ura_e	Alcaligenaceae_sp_DTU-UNIPD943	3	0.023333333333333334
M_ura_e	Bacillales_sp_DTU-UNIPD969	3	0.16444444444444442
M_ura_e	Bacillus_sp_DTU-UNIPD958	4	0.875
M_ura_e	Burkholderiales_sp_DTU-UNIPD944	2	0.030000000000000002
M_ura_e	Ca. Dethiobacteraceae_sp_DTU-UNIPD931	3	0.023333333333333334
M_ura_e	Catabacter_sp_DTU-UNIPD932	12	0.5558333333333334
M_ura_e	Clostridia_sp_DTU-UNIPD948	2	0.01
M_ura_e	Clostridia_sp_DTU-UNIPD961	13	1.0
M_ura_e	Clostridia_sp_DTU-UNIPD964	3	0.33666666666666667
